"id_str","extended"
"1230239530579644418","Two die of coronavirus in Iran, first fatalities in Middle East https://t.co/n4T21KAU9d"
"1230227513848291328","How does #coronavirus spread and how can you protect yourself? https://t.co/drWkAajFsJ https://t.co/0yQUOYAh46"
"1230175017532624897","Two Iranians die after testing positive for #coronavirus | https://t.co/eDpwjwQGcA https://t.co/o6NBi79JAh"
"1230095410242428928","Iran reports its first two cases of coronavirus. 

Read the latest on #COVID19: https://t.co/HvmaDFMCLt https://t.co/Uhh0xjVAZh"
"1229868941889155072"," 'Nearly a month after WHO declared the #CoronavirusOutbreak a global health emergency, Indonesia is yet to report a single case. "
"1229744903434964992"," 'The anti-Chinese racism in the wake of the #coronavirus outbreak has a long history in North America. — writes @edwardhswong for #AJOpinion "
"1229729776392269828"," '""I\'m very worried … about the business and my family. This is my home, I love this place. My entire livelihood is here.""\n\nChinese Italians subjected to racism and Sinophobia over the coronavirus "
"1229703350448377856"," '88 more people on the Diamond Princess cruise ship test positive for coronavirus, bringing the total number of infections to 542 "
"1229635528577998848","Philippines 'ill-prepared' as it grapples with coronavirus threat https://t.co/0TttY8ZfsH"
"1229477362833797120","RT @AJListeningPost: THREAD #Coronavirus

The wave of Chinese public outrage following the death of a whistleblowing doctor came as a surpr…"
"1229424147530473472"," 'As the #coronavirus death toll increases,  recovery rates are also on the rise.\n\nLatest updates: "
"1229419769134305285","Beijing to fast-track new mask factory in #coronavirus fight https://t.co/WTzVsWCHyc https://t.co/wjI8m5V2LP"
"1229210611202117632","Alarm is growing over the coronavirus - but how dangerous is it? https://t.co/dlREYnOBCs https://t.co/ZX7EniuIiY"
"1228952943447232514"," '""Before anyone was quarantined for coronavirus, the Uighurs were quarantined by the Chinese government."" "
"1228952380210896896","RT @AJENews: Nepal evacuates 175 citizens from Wuhan following protests over coronavirus fears. https://t.co/1ldmt0BCQC https://t.co/zx13gj…"
"1228907042489892864","RT @AJEnglish: #Coronavirus has a new name; #COVID19 - but what do we really know about it? #AJStartHere explains: https://t.co/HfEfHVW156"
"1228847983627767810"," '""Before anyone was quarantined for coronavirus, the Uighurs were quarantined by the Chinese government."" "
"1228789960083374082","Chinese tourist in France is Europe's first coronavirus death https://t.co/PQee2cVuna"
"1228717865907499013"," '""Before the coronavirus spread, putting the freedom, health and wellbeing of innocent people at risk, millions of innocent Uighurs were already being imprisoned, tortured and killed - because they had the ""virus"" of Islam."" "
"1228680004449423361"," 'More than 67,000 people worldwide have been infected by the new coronavirus - and the death toll has exceeded 1,500.\n\nHow does it spread and how can you protect yourself? "
"1228666129050144769","#Coronavirus has a new name; #COVID19 - but what do we really know about it? #AJStartHere explains: https://t.co/HfEfHVW156"
"1228632863811264513","BREAKING: France reports first #coronavirus death - the first fatality confirmed in Europe https://t.co/q09KTuwdyA https://t.co/UxjTLcwaTt"
"1228631896214720518","RT @AJENews: BREAKING: France reports first death in Europe from coronavirus https://t.co/nscH49Ayxu https://t.co/SXFgOdqAdJ"
"1228617515896655874","How does #coronavirus spread and how can you protect yourself? https://t.co/drWkAajFsJ https://t.co/mlQg3jM4QF"
"1228551780843360256"," '""Before anyone was quarantined for coronavirus, the Uighurs were quarantined by the Chinese government."" "
"1228435137945317384","Egypt confirms coronavirus case, the first in Africa https://t.co/J2EGr8jwnS"
"1228423182589349889"," '""Why are the Uighurs wasting away in internment camps not receiving the same level of support people infected with the coronavirus do?"" "
"1228153593863319552","Nightmare holidays: Virus runs cruise passengers' plans aground https://t.co/eWwtwO9Hvt"
"1228151961763164160"," 'The closure of Chinese businesses and ports to curb the spread of the #COVID19 virus could hurt economies worldwide "
"1227970685466746880","#COVID19 spreads from person to person in close proximity, similar to the flu https://t.co/7heZPuheVS https://t.co/Kew1ZAjjw2"
"1227514332126306305"," 'The closure of Chinese businesses and ports to curb the spread of the #COVID19 virus is likely to hurt economies worldwide "
"1227500950027259905","Just how dangerous is the #COVID19 virus? https://t.co/zcs5gRAxS6 https://t.co/nUmN7xXfuo"
"1227427165039464449"," 'The anti-Chinese racism in the wake of the #coronavirus outbreak has a long history in North America "
"1227328955037802496"," ""'COVID-19' was chosen to avoid references to a specific location, animal species or group of people in line with international recommendations. "
"1227317630798688256","World Health Organization announces official name for deadly #coronavirus | https://t.co/nEcKee53qU https://t.co/AgPAfrRTX6"
"1227177961285009409"," ""What happens if you catch the new #coronavirus? \n\nHere's what we know so far on what the virus does to the human body in cases of infection and death "
"1227064773042409473"," '""The latest health epidemic is a reminder of the pervasive racism that deems Chinese populations to be inherently foreign, unhygienic and carriers of disease."" — writes @edwardhswong for #AJOpinion "
"1227049685896105985","Hong Kong domestic workers fight for day off amid #coronavirus infection fears https://t.co/wMoSu28tpS https://t.co/NGkXciOhX6"
"1227042199503867904","What happens if you get infected by the new coronavirus? https://t.co/Sjc8zV9Nes"
"1227015778022625280","Was British coronavirus victim a 'super-spreader'? https://t.co/6U6786ZtaY"
"1226945804730077190","2019-nCoV #coronavirus spreads from person to person in close proximity, similar to the flu https://t.co/dISERLnSm0 https://t.co/nUHX9MClE0"
"1226818769093308416","Can people be immune to the #coronavirus? https://t.co/dE0EVaOFU0 https://t.co/6IN2qKFit1"
"1226702393280278529","Wuhan shut down, #coronavirus epicentre — in pictures https://t.co/MMYA1cm9pn https://t.co/J6lGOEtJlQ"
"1226672160019709953"," 'Anti-Chinese racism in the wake of the #coronavirus outbreak has a long history in North America "
"1226529740531609600","Wuhan under lockdown — in pictures https://t.co/cN956XPY2r | #CoronavirusOutbreak https://t.co/HCTT0owqQp"
"1226488405917405184","Life in Wuhan, epicentre of the #coronavirus — in pictures https://t.co/8n9aADqbZc https://t.co/QTAHEuKQNU"
"1226451632101249026"," '""It is clear to us that conjuring century-old stereotypes about Chinese people will not help Canadians stay safe from the #coronavirus. It could, however, break communities."" — writes @edwardhswong for #AJOpinion "
"1226370138137489408","What do we really know about the #coronavirus? #AJStartHere explains: https://t.co/2aiVtzqNZ0"
"1226339999274196992","How does coronavirus spread and how can you protect yourself? https://t.co/drWkAajFsJ https://t.co/JGA2N3uXgE"
"1226309777820659712","Coronavirus Outbreak: 'We need facts not fear' https://t.co/kFg9Ezs0eK [via @AJUpFront] https://t.co/lqjvAH6DZg"
"1226283344163483649"," 'Demand for masks, gowns, gloves and other protective medical gear has risen up 100-fold and prices have soared due to the #CoronavirusOutbreak "
"1226143171853377537"," '""The Hong Kong economy has been hit by a triple whammy of the US-China trade war, anti-government protests and now the coronavirus."" "
"1226097655572574208","How does #coronavirus spread and how can you protect yourself? https://t.co/aKTb50dcRi https://t.co/4aQKiH9sQX"
"1226053425005309952","UPDATE: American citizen dies of #coronavirus in Wuhan - in what appears to be the first confirmed foreign death. https://t.co/X4Z7PudRGO"
"1225962654092668929","Art Basel cancels Hong Kong fair due to Coronavirus outbreak https://t.co/CsrYiu0k5v"
"1225807681249779712"," 'Singapore raises its #coronavirus alert level to orange - a level reached during the SARS outbreak "
"1225800131519434758"," 'Hong Kong to jail quarantine dodgers for up to six months in jail. \n\nLatest updates on the #coronavirus outbreak: "
"1225792593365209088","Is the Wuhan #coronavirus outbreak threatening President Xi's hold on power? https://t.co/FT9mhkZZQr https://t.co/C3jCMfSNPr"
"1225755084631552002"," '#CoronavirusOutbreak death toll rises to 636, with the total number of infections exceeding 30,000. \n\nFollow the latest updates: "
"1225689918120157184","Holiday cancelled? How the coronavirus is hurting tourism https://t.co/s9gG0cjH5M https://t.co/QeL0OjP6rX"
"1225661495054233602"," ""Anger over the Hong Kong government's handling of the #CoronavirusOutbreak could unite people across the political spectrum "
"1225596455152504832","Chinese doctor who sounded alarm about Wuhan coronavirus dies https://t.co/TtETIgindx"
"1225586743820288000","Is the Wuhan coronavirus outbreak threatening Xi's hold to power? https://t.co/kvJxjqZxqm"
"1225522084614430720","RT @AJEnglish: You've all heard about the #coronavirus - but what do we really know about it? #AJStartHere explains https://t.co/eYNuSgLgsX"
"1225467943384948737","Researchers around the world ramp up efforts to develop a #coronavirus vaccine https://t.co/dARXsuxzc8 https://t.co/UopwSreWWl"
"1225412863600340992","You've all heard about the #coronavirus - but what do we really know about it? #AJStartHere explains https://t.co/eYNuSgLgsX"
"1225374373441351685"," '""The risk remains that the #coronavirus debate gets taken over by non-public health officials and generates significant economic disruption, possibly at the expense of best public health practices."" "
"1225188716819427328","How dangerous is the new coronavirus? https://t.co/AKLxdHwEJS"
"1225144695728345094","Which countries have confirmed #coronavirus cases? https://t.co/WDWI5rTon8 https://t.co/gvca0xPbMl"
"1224984758452539392"," ""'Helpless and abandoned'\n\nAfrican students trapped in #coronavirus-hit Wuhan plead for help from their gov'ts "
"1224924485704396800","10 people on quarantined ship in Japan confirmed with coronavirus https://t.co/8D87YBPBLB"
"1224875372224958465","Dispelling the myths around the new #coronavirus outbreak: https://t.co/lI1OdT0rc8 https://t.co/OxLOaczIuZ"
"1224803713023455233","Hong Kong sees first coronavirus death as hospital workers strike https://t.co/BidJmMscIs"
"1224798295165415427","""Proper public health procedures and precautions will protect you from the virus. Racism won't."" https://t.co/bC9wtqIGlB"
"1224785459328450560"," ""Anger over the Hong Kong government's handling of the #CoronavirusOutbreak could unite people across the political spectrum "
"1224761034365460483"," 'The #CoronavirusOutbreak has been accompanied by misinformation and fake claims online.\n\nWe sort fact from fiction: "
"1224750968438448129"," '• How deadly is the coronavirus?\n• Can a face mask help?\n• Is there a vaccine?\n\nWe answer your biggest questions: "
"1224668785585672192"," ""Why anger over the Hong Kong government's handling of the #coronavirus outbreak could unite ordinary people across the political spectrum. "
"1224629920497852416","Seven things you need to know about the #coronavirus: https://t.co/sgP7NHiAiJ https://t.co/ecU5pQUwmV"
"1224327352144027649","How does #coronavirus spread? https://t.co/8N9jDkICnH https://t.co/YyCXK42N3X"
