Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1230001751765463040,Cheating death: China's Wuhan coronavirus survivors recall ordeal https://t.co/GjVKrFagzs,13,93.26,50.0,1.4,1.0,13.0,30.77,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,7.69,0.0,0.0,0.0,38.46,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,15.38
1229994016810291200," ""A newly revealed database exposes methods the Chinese gov't employed to crack down on Uighur Muslims in Xinjiang.\n\nRead more: ",21,99.0,50.0,68.01,25.77,21.0,38.1,52.38,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,19.05,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,19.05,0.0,14.29,4.76,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,4.76,0.0,4.76,0.0,0.0,0.0,0.0,4.76,4.76,0.0,9.52
1229926244399099906,China coronavirus outbreak: All the latest updates https://t.co/nMVwubSNF8,12,98.14,50.0,23.51,25.77,12.0,33.33,41.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,33.33,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
1229841975270092800,"RT @AJEnglish: China's leaked database exposes the methods the gov't employed to crack down on Uighur Muslims.

Reasons for detention listeâ€¦",21,99.0,68.29,13.15,25.77,10.5,38.1,47.62,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,4.76,0.0,0.0,0.0,4.76,0.0,4.76,0.0,4.76,4.76,0.0,0.0,28.57,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52
1229707127377121282," ""China's leaked database exposes the methods the gov't employed to crack down on Uighur Muslims.\n\nReasons for detention listed include growing a beard, praying regularly or having â€˜too manyâ€™ children.\n\nRead more: ",35,98.2,50.0,13.15,25.77,35.0,34.29,54.29,31.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,11.43,2.86,5.71,2.86,0.0,8.57,2.86,2.86,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,2.86,2.86,0.0,0.0,0.0,5.71,0.0,0.0,5.71,0.0,0.0,0.0,2.86,2.86,11.43,2.86,5.71,2.86,2.86,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.43,5.71,2.86,2.86,0.0,0.0,0.0,0.0,2.86,5.71,0.0,11.43
1229679095279210497," ""Coronavirus infections slow in China for the first time since January.\n\nHere's the latest on #COVID19: ",17,99.0,50.0,99.0,25.77,17.0,23.53,70.59,35.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,23.53,0.0,0.0,0.0,0.0,0.0,11.76,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,47.06,5.88,11.76,35.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18,5.88,0.0,5.88,0.0,0.0,0.0,0.0,5.88,5.88,0.0,17.65
1229664923715866624," 'Hospital director in Chinaâ€™s Wuhan dies of #COVID19, as WHO warns against overreaction to the new coronavirus.\n\nThe death toll has hit 1,868. Follow the latest: ",29,99.0,50.0,26.55,1.0,14.5,20.69,62.07,31.03,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,6.9,17.24,3.45,0.0,3.45,0.0,13.79,10.34,6.9,3.45,6.9,0.0,3.45,0.0,3.45,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0.0,0.0,6.9,0.0,0.0,3.45,0.0,3.45,0.0,10.34,0.0,13.79,3.45,3.45,6.9,3.45,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,31.03,6.9,6.9,3.45,0.0,0.0,0.0,0.0,0.0,3.45,0.0,10.34
1229661470897602560,RT @AJENews: Coronavirus infections slow in China for first time since January. Follow all the latest updates: https://t.co/nWCB0OT9iw httpâ€¦,23,99.0,66.81,99.0,25.77,11.5,26.09,65.22,17.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,13.04,0.0,0.0,0.0,0.0,4.35,8.7,4.35,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,8.7,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,4.35,0.0,39.13,8.7,4.35,30.43,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,8.7,4.35,0.0,0.0,34.78,8.7,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39
1229560030527180801,China coronavirus outbreak: All the latest updates https://t.co/xAvNsURWdm,12,98.14,50.0,23.51,25.77,12.0,33.33,41.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,33.33,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
1229493573382496257,Millions under lockdown in China's Wuhan â€” in pictures https://t.co/MmlSCu9ss0 | #coronavirus https://t.co/3sewBBmhSL,20,99.0,50.0,15.86,25.77,20.0,30.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,30.0
1229488243114172416, 'Is China putting party before people amid the deadly #coronavirus outbreak? Join the @AJStream conversation LIVE on Youtube: ,18,99.0,95.2,23.51,98.27,9.0,33.33,72.22,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,16.67,5.56,0.0,0.0,0.0,16.67,5.56,5.56,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,5.56,5.56,5.56,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,5.56,0.0,11.11
1229437851470880769,#Coronavirus latest figures from China's National Health Commission https://t.co/LjHaRANKrX https://t.co/wdAQWH2Der,18,97.07,50.0,23.51,25.77,18.0,33.33,38.89,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,11.11,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,44.44,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,27.78
1229314811281932289," ""Before, her eccentric designs made her the subject of cyber-bullying. \n\nPut in an upscale gallery, it became fashionable art.\n\nâ–¶ï¸_x008f_ Watch @AJWitness' The Fashion Misfit of China: ",32,99.0,73.4,1.0,25.77,16.0,28.12,43.75,31.25,9.38,6.25,0.0,0.0,0.0,6.25,0.0,3.12,9.38,12.5,0.0,0.0,0.0,0.0,6.25,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,6.25,3.12,3.12,0.0,0.0,0.0,0.0,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,3.12,0.0,6.25,0.0,3.12,3.12,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.88,6.25,6.25,3.12,0.0,0.0,0.0,3.12,3.12,3.12,0.0,21.88
1229205211618697216,China coronavirus outbreak: All the latest updates https://t.co/zKf5s5gtRM,12,98.14,50.0,23.51,25.77,12.0,33.33,41.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,33.33,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
1229110959509266433," ""As the death toll from the coronavirus keeps rising, it's not only crippling China's economy, but having a knock-on effect globally #AJCTC ",23,88.21,9.62,80.16,25.77,23.0,17.39,73.91,47.83,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,13.04,13.04,8.7,4.35,8.7,4.35,13.04,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,4.35,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,13.04,4.35,8.7,0.0,4.35,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,30.43,0.0,8.7,0.0,0.0,0.0,0.0,4.35,4.35,8.7,0.0,4.35
1229028286531088385," ""China announces a drop in new #coronavirus cases for the third straight day. Meanwhile, France confirms Europe's first fatality.\n\nRead more: ",22,99.0,50.0,96.4,1.0,11.0,31.82,59.09,22.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,4.55,0.0,0.0,0.0,13.64,4.55,0.0,9.09,4.55,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,31.82,4.55,9.09,18.18,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,40.91,9.09,4.55,4.55,0.0,0.0,0.0,0.0,4.55,4.55,0.0,13.64
1228997368550436865," ""Global alarm mounts over China's rapidly spreading #coronavirus in, but just how worried should you be? ",16,23.1,73.4,35.37,1.0,16.0,25.0,68.75,50.0,6.25,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,12.5,12.5,12.5,12.5,0.0,12.5,6.25,0.0,6.25,0.0,0.0,12.5,0.0,12.5,12.5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,18.75,0.0,6.25,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,6.25,0.0,6.25,0.0,6.25,0.0,18.75,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,6.25,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,6.25
1228986179992854532,China's Hubei province bans vehicle traffic to curb spread of #coronavirus | https://t.co/meDhOBBTxI https://t.co/RseeMWf31i,21,98.45,50.0,1.0,25.77,21.0,28.57,28.57,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,42.86,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,28.57
1228920140550545408," '#Coronavirus death toll rises above 1,600 in China, as World Health Organization praises containment efforts ",16,99.0,73.4,95.6,99.0,16.0,31.25,68.75,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,12.5,0.0,6.25,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,18.75,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,31.25,6.25,31.25,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25
1228827699008937985,China coronavirus outbreak: All the latest updates https://t.co/q0drVTui5t,12,98.14,50.0,23.51,25.77,12.0,33.33,41.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,33.33,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
1228698997784817664," 'When Chinaâ€™s human rights record was questioned, the foreign minister said the country had â€œstood with the Palestinians and other oppressed peopleâ€_x009d_. ",25,82.26,78.82,20.24,25.77,25.0,28.0,60.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,8.0,4.0,8.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0
1228676381938274304,RT @AJE_Sport: #COVID19 forces cancellation of Olympic qualifiers and major international competitions in China https://t.co/fAFRJ0wQr3 httâ€¦,21,96.66,68.29,2.82,25.77,21.0,33.33,47.62,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,4.76,9.52,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,9.52,4.76,0.0,0.0,0.0,0.0,9.52,0.0,9.52,4.76,0.0,0.0,38.1,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57
1228555010331549696,"New #coronavirus fatalities push China's death toll above 1,500 people https://t.co/VFIFQ7ENcr | #COVID19 https://t.co/OKM64dRd0m",22,96.54,67.52,11.0,1.0,22.0,22.73,36.36,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,9.09,0.0,4.55,0.0,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,13.64,4.55,4.55,4.55,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,9.09,0.0,0.0,0.0,50.0,9.09,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,31.82
1228514352690536448, 'Are Australian universities the victims of foreign infiltration and data theft? \n\n@AJ101East investigates a cyber heist that stole decades of private information: ,24,96.33,66.17,1.79,1.0,12.0,41.67,58.33,29.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,4.17,8.33,8.33,4.17,0.0,4.17,0.0,8.33,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,4.17,4.17,0.0,4.17,4.17,0.0,4.17,0.0,0.0,4.17,8.33,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,4.17,0.0,12.5
1228480463985086464,China coronavirus outbreak: All the latest updates https://t.co/xx0LUrLc9c,12,98.14,50.0,23.51,25.77,12.0,33.33,41.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,33.33,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
1228253799342432259,China's tough choices â€” contain the #COVID19 virus or support the economy? https://t.co/duKIXkSyki https://t.co/6BT90M3PHt,24,96.33,33.83,7.84,92.4,12.0,25.0,41.67,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,4.17,0.0,4.17,4.17,0.0,0.0,0.0,0.0,8.33,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,4.17,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,4.17,0.0,4.17,0.0,0.0,4.17,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,41.67,8.33,0.0,0.0,0.0,4.17,0.0,0.0,4.17,4.17,0.0,20.83
1228238735411568640," 'China reported 121 more deaths from the #COVID19 virus.\n\nThe nationwide death toll is now close to 1,400. Read the latest: ",23,98.23,50.0,9.25,25.77,11.5,13.04,56.52,26.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,4.35,4.35,0.0,0.0,8.7,8.7,8.7,0.0,13.04,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,13.04,0.0,4.35,8.7,8.7,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,34.78,8.7,4.35,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,13.04
1228114286452658176,China coronavirus outbreak: All the latest updates https://t.co/MP9AXMBvp4,12,98.14,50.0,23.51,25.77,12.0,33.33,41.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,33.33,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
1228014640791216129,RT @AJUpFront: Is racism spreading along with the coronavirus? @mehdirhasan asked China Global Television Network news anchor Wang Guan aboâ€¦,20,98.58,84.14,1.0,25.77,10.0,30.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0
1227992251252559878,Beijing florist to provide hand sanitiser with Valentine's Day flowers https://t.co/UybbsLhv8o | #COVID19 https://t.co/txZDPj1ksM,21,98.45,82.96,1.0,25.77,21.0,42.86,38.1,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,4.76,4.76,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,42.86,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,28.57
1227963134461112320," 'Created by Chinese immigrants in Korea, Jjajangmyeon tells the story of identity. \n\nThe iconic noodle dish may have its roots in China - but was adapted to suit Korean taste. \n\nJoin @hyojinandtonic &amp; @joixlee on #ForkTheSystemðŸ‘‡ ",37,97.01,60.66,4.5,75.85,12.33,24.32,51.35,32.43,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,16.22,8.11,0.0,2.7,0.0,13.51,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,10.81,0.0,5.41,0.0,2.7,0.0,2.7,2.7,0.0,0.0,0.0,8.11,0.0,0.0,0.0,8.11,2.7,0.0,2.7,0.0,0.0,0.0,5.41,5.41,2.7,8.11,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24,5.41,2.7,0.0,2.7,0.0,0.0,2.7,2.7,2.7,0.0,24.32
