text;favorite_count;media;periode
China believes that the joint research carried out by the World Health Organization (WHO) and China will play a pos… https://t.co/IStoyY2mSL;17;XHNews;MarchApril2021
French Open hangs by a thread as COVID-19 crisis deepens in France https://t.co/FlxvoK0ec6;17;CGTNOfficial;MarchApril2021
Hong Kong entrepreneur Gordon Wu Ying-sheung, 84, has been witnessing the great changes that took place in the main… https://t.co/AZdC6sY9Z7;17;XHNews;SeptOct2020
"""The entire process was really smooth. I would strongly encourage anyone to come get vaccinated,"" says a French stu… https://t.co/gQNwfCv48O";17;XHNews;MarchApril2021
 'The U.S. president and others are encouraging American schools to reopen safely.  What preparation do students need after a year of remote classrooms, as they return to physical, in person learning?  \n\nSome helpful tips here. \n\n;17;CGTNOfficial;MarchApril2021
Kamthok Village, the first Tibetan village liberated from feudal serfdom, has taken on a new look thanks to years o… https://t.co/V7C1unC3QO;17;XHNews;SeptOct2020
Stay alert! Plz don't gather. Total confirmed #COVID19 cases surpass 5,000 in Hong Kong, though rapid community spr… https://t.co/qNf6XaeESg;17;XHNews;SeptOct2020
"EU reviews J&amp;J COVID-19 vaccine for blood clots https://t.co/a9kv0n2rn0";17;CGTNOfficial;MarchApril2021
"#Coronavirus watch updates: https://t.co/Eui3uMamuH
- U.S. Fed official warns of 2nd wave, lack of fiscal aid
- Uga… https://t.co/QqIriSNAoD";17;XHNews;SeptOct2020
China's foreign trade hits record quarterly high in Q3 amid pro-growth measures https://t.co/FYM9ybCRlY https://t.co/8OJiTgUZ3b;17;XHNews;SeptOct2020
"Spanish minister warns of ""difficult weeks"" ahead in Madrid due to coronavirus https://t.co/FlG2RjjkFh https://t.co/j9LuWp0cAH";17;XHNews;SeptOct2020
U.S. House Speaker Nancy Pelosi says negotiations with White House over new COVID-19 relief package remains at an i… https://t.co/6FAxisTTKJ;17;XHNews;SeptOct2020
"#Coronavirus watch updates: https://t.co/WXbm0aUA23
- Africa's #COVID19 confirmed cases pass 1.46 million
- Lebanon… https://t.co/zRz9ekSUwI";17;XHNews;SeptOct2020
China's National Health Commission (NHC) has updated its rules on the diagnosis of COVID-19 cases, stating that dia… https://t.co/yrabGQvmZs;17;XHNews;MarchApril2021
 'Brazil reported 44,326 new COVID-19 cases in the past 24 hours, bringing the national caseload to 12,534,688, according to the country’s Ministry of Health. ;17;CGTNOfficial;MarchApril2021
 'The European Union is moving toward stricter export controls to ensure more COVID-19 shot supplies for the bloc that should boost its flagging vaccine drive. ;17;CGTNOfficial;MarchApril2021
" ""Russia reported 7,867 new COVID-19 cases in the past 24 hours, taking its national count to 1,151,438, the country's COVID-19 response center said in a statement on Sunday.\n";17;CGTNOfficial;SeptOct2020
"China blasts U.S. over #Xinjiang imports ban
https://t.co/VI3WG9qo3C";17;CGTNOfficial;SeptOct2020
China to boost employment with multi-pronged measures https://t.co/1QrgZz1fXW https://t.co/TGXLP5hlap;17;XHNews;SeptOct2020
"Today's #AsiaPacific #COVID19 news in one package: https://t.co/FLJ4sbuPkI
-- Indonesia reports 5,297 new cases
--… https://t.co/Mn9DHLq6fh";17;XHNews;MarchApril2021
" 'While COVID-19 has affected all countries, the pandemic is ""uneven"", and it is estimated that 10 percent of the global population may have been infected with the virus, senior officials with the World Health Organization (WHO) said on Monday.\n";17;CGTNOfficial;SeptOct2020
 'Global forum on #COVID19 coordinated by  pins down these research priorities for scientists worldwide to better understand and fight #coronavirus:\nRead more at: ;17;XHNews;JanFeb2020
 'The World Trade Organization (WTO) upgraded its forecast for trade in goods this year due to improvements from June, but saw a more muted rebound in 2021 with further lockdowns from a second wave of COVID-19 infections posing clear risks.\n;17;CGTNOfficial;SeptOct2020
China's resort island Hainan becomes hot destination for tourists during National Day holiday as duty-free shopping… https://t.co/W43uPfXq3S;17;XHNews;SeptOct2020
China witnessed a peak of return passengers as the eight-day National Day and Mid-Autumn Festival holiday ended on… https://t.co/oN7nGSYMgn;17;XHNews;SeptOct2020
 'COVID-19 is continuing to surge in the United States. More than 30 states are reporting a spike in cases in the last two weeks. Learn more. #coronavirus #covid19 #covidsurge\n\n;17;CGTNOfficial;SeptOct2020
"French Prime Minister Jean Castex announces ""new massive measures"" to curb COVID-19 in the country's 16 worst-hit r… https://t.co/kcSXa3SyVG";17;XHNews;MarchApril2021
 'More than 2.7 million #migrants wishing to return home have become stranded abroad because of the #coronavirus pandemic, the UN said on Friday, urging international action to address the crisis. ;17;CGTNOfficial;SeptOct2020
 'Tunisian PM orders nationwide curfew over #COVID19 pandemic. It will take effect from Tuesday in all regions of the country ;17;CGTNOfficial;SeptOct2020
F1 reports biggest COVID-19 spike this year ahead of Russian GP https://t.co/kLT9ffrl9u;17;CGTNOfficial;SeptOct2020
China's UN envoy refutes the U.S. and some other countries interfering in China's internal affairs with excuse of h… https://t.co/oa2KkxNzsE;17;XHNews;SeptOct2020
"Zimbabwean ruling party top officials get Sinopharm vaccine at party headquarters
https://t.co/RPeilSz539";17;CGTNOfficial;MarchApril2021
#China's State Post Bureau: No couriers infected while delivering goods amid #COVID19 https://t.co/PNM6v9LzoW;17;CGTNOfficial;SeptOct2020
 'Latest developments on #AstraZeneca COVID-19 vaccine: ;17;CGTNOfficial;MarchApril2021
 '#GoYunnan The ancient town of Jianchuan has a history of over 650 years, with well-preserved architectures. Join CGTN to explore the ancient town and get to know the traditional culture of the Bai people. #GoChina \n\nmore: ;17;CGTNOfficial;SeptOct2020
 'By 7 p.m. ET Sunday, the number of COVID-19 cases in the U.S. was 8,147,060, with 219,667 deaths, according to Johns Hopkins University. ;17;CGTNOfficial;SeptOct2020
 'Resumption of flights in China offers a glimmer of hope for the aviation industry globally. However, travel norms for passengers, especially when it comes to air travel, have changed in ways that were previously unimaginable. ;17;CGTNOfficial;SeptOct2020
"New York schools in COVID-19 hotspots to close from Tuesday: governor
https://t.co/l2E7V4DTrH";17;CGTNOfficial;SeptOct2020
#CGTNOpinion Expert: Vaccine nationalists are not immune to the pandemic https://t.co/xPwv8Rucs4;17;CGTNOfficial;MarchApril2021
Ethiopia has recorded the highest number of weekly #COVID19 cases in the African continent with 9,329 new COVID-19… https://t.co/aBFRwpyMPd;17;XHNews;MarchApril2021
"Today's #AsiaPacific #COVID19 news in one package: https://t.co/Os1CDRXz0f
-- Indonesia reports 5,937 new cases
--… https://t.co/gXuyDxh8zw";17;XHNews;MarchApril2021
"Short-term drop inevitable while recovery can be expected: expert #coronavirus

more: https://t.co/5ttSTNHvCR https://t.co/z9xXFIxn4q";17;CGTNOfficial;JanFeb2020
"Poll shows American trust in Johnson &amp; Johnson's #COVID19 vaccine drops 15 percentage points after federal health a… https://t.co/nSGLxhWEgk";17;XHNews;MarchApril2021
China is ready to promote full cooperation with Algeria to lift the bilateral comprehensive strategic partnership t… https://t.co/waimMb2uz6;17;XHNews;SeptOct2020
China is the first country to conduct a joint study on the origins of #COVID19 with the World Health Organization (… https://t.co/uXD24HXfkT;17;XHNews;MarchApril2021
The WHO has been providing technical support to member states affected and sharing critical updates says Dr. Michae… https://t.co/5X3s3sfbDq;17;CGTNOfficial;JanFeb2020
 'The Chinese mainland on Tuesday registered seven new #COVID19 cases, all from overseas, the National Health Commission announced on Wednesday.\n\xa0\nThis is the 52nd consecutive day of zero domestic transmissions reported. ;17;CGTNOfficial;SeptOct2020
" ""China's #HongKong SAR reported three new #COVID19 cases on Wednesday, including two local transmissions and one from overseas, according to its Centre for Health Protection.\n\nThe city has so far reported a total of 5,049 coronavirus infections, with 103 deaths. ";17;CGTNOfficial;SeptOct2020
" ""#US state of Missouri Governor Mike Parson has tested positive for #COVID19, the governor's office announced on Wednesday. ";17;CGTNOfficial;SeptOct2020
"#HeadlinesWatch:
In a new study, researchers tested healthy adults in the U.S. for coronavirus antibodies, and 6.6%… https://t.co/6M5wZMhcFW";17;XHNews;MarchApril2021
"China has been helping Laos in poverty alleviation. The two countries use ""hard and soft methods"" to bring remarkab… https://t.co/vV6s1AEkH2";17;XHNews;SeptOct2020
Xi says China ready to work with Argentina to firmly support WHO in playing a leading role in fight against… https://t.co/pLya7J7Ssd;17;XHNews;SeptOct2020
 'The World Health Organization (W.H.O.) called on African countries to exercise caution regarding the coronavirus pandemic despite registering a downward trend in its curve during the past 90 days.\n;17;CGTNOfficial;SeptOct2020
U.S. House passes $2.2 trillion COVID-19 aid plan https://t.co/WkF9lxlSWw;17;CGTNOfficial;SeptOct2020
Fourth large-scale #COVID19 vaccine clinical trial starts in U.S. https://t.co/C9ALRF4Geu https://t.co/r1ZaNMsmCl;17;XHNews;SeptOct2020
 'Your movie night might be canceled. The British company Cineworld, which owns Regal Cinemas in the U.S. will temporarily close all 663 of its movie theaters because of COVID-19. No word on when the cinemas may open again. ;17;CGTNOfficial;SeptOct2020
China's resort island province of Hainan raked in 1.04 billion yuan (about 155 million U.S. dollars) in duty-free s… https://t.co/BUh37UbT7H;17;XHNews;SeptOct2020
 'Kristen Welker, the second U.S. presidential debate moderator, has chosen the 6 topics for the next debate on October 22nd:\n\nFighting COVID-19\nAmerican Families\nRace in America\nClimate Change\nNational Security\nLeadership ;17;CGTNOfficial;SeptOct2020
As one of the builders of Yarkant, Nurzati has participated in and witnessed the surprising changes in his hometown… https://t.co/4gy8tLEBm3;17;XHNews;SeptOct2020
 'The number of COVID-19 deaths globally are closing in on the one million mark as some regions continue reporting a resurgence in new cases.\n;17;CGTNOfficial;SeptOct2020
" ""#Austrian Foreign Minister Alexander Schallenberg has tested positive for #COVID19, according to local media reports quoting the ministry's spokesperson on Saturday.  ";17;CGTNOfficial;SeptOct2020
 'U.S. President Biden and Vice President Harris visited the Centers for Disease Control in Atlanta, Georgia Friday to express gratitude to the scientific staff.  During his visit, CDC Director Walensky informed him that the 100 millionth vaccine dose had just been distributed. ;16;CGTNOfficial;MarchApril2021
There is link between #AstraZeneca vaccine and blood clots, but causes still unknown, says European Medicines Agenc… https://t.co/u339VfTxHH;16;XHNews;MarchApril2021
"Stunning ""bridge ballet!"" This massive bridge under construction in east China's Fujian successfully conducted rota… https://t.co/AzlxOXmupZ";16;XHNews;SeptOct2020
"EU countries reach deal on introduction of #COVID travel passes.
https://t.co/OTKbepm246";16;CGTNOfficial;MarchApril2021
 'Mobile payment by Kenyans reached a record of 474 billion shillings (4.4 billion U.S. dollars) in August, up from 4.1 billion dollars in July and 3.4 billion dollars in June, according to the latest Central Bank of Kenya (CBK) data released Friday.\n;16;CGTNOfficial;SeptOct2020
 'The Spanish government on Wednesday signed a deal for a partial lockdown across the capital Madrid which has a high rate of coronavirus infections.\n;16;CGTNOfficial;SeptOct2020
"#Coronavirus watch updates: https://t.co/Eui3uMamuH
- U.S. Fed official warns of 2nd wave, lack of fiscal aid
- Uga… https://t.co/QqIriSNAoD";16;XHNews;SeptOct2020
"Chinese nationals received the #COVID19 vaccines in Phnom Penh as China's ""Spring Sprout"" vaccine program was launc… https://t.co/ZXL2pZo63b";16;XHNews;MarchApril2021
China sees rising demand for medical waste treatment as the output of such waste soars amid the combat against the… https://t.co/LcapSkdrWf;16;XHNews;JanFeb2020
 'Cybersecurity analysts warn people are selling fake coronavirus vaccines, vaccination cards, and similar counterfeit documents on the dark web.\n\n;16;CGTNOfficial;MarchApril2021
 'Large parts of Wales will go into lockdown from 17:00 GMT on Tuesday as the #COVID19 spreads.\n\n#Coronavirus laws are being tightened in four Welsh authorities following a sharp rise in cases, Health Minister Vaughan Gething said. ;16;CGTNOfficial;SeptOct2020
"U.S. federal health agencies recommend pause in use of Johnson &amp; Johnson's #COVID19 vaccine after blood clotting ca… https://t.co/5OcjFEcXrN";16;XHNews;MarchApril2021
China's commitment to upholding multilateralism is very encouraging, said UN officials in interviews with Xinhua du… https://t.co/paPZc33FVN;16;XHNews;SeptOct2020
 'France reported on Friday that 5,254 people were in intensive care units with COVID-19, an increase of 145 people in one day and the highest daily increase in five months, according to Reuters. ;16;CGTNOfficial;MarchApril2021
